NA_max,cost,wall_time,proc_avg,proc_max,load_imbalance,candidate_assignments,total_tasks,nodes_total
1,3900.2474978417204,1.584341675043106,0.235754078125,0.7720589999999999,2.2748489703352828,1613310,65536,247695
2,3606.828628872831,25.06012451602146,12.55836246875,24.168747999999997,0.9245142876024697,93633070,65536,23165594
3,3575.5380640403023,408.94757767999545,279.51982640625,408.07055599999995,0.4598984309861306,2727020812,65536,350839702
